2018-04-01 11:55:43 INFO  TC01_verifyInvaidLogin:36 - ######### Starting verifybyinvlidlogin test ###########
2018-04-01 13:54:15 INFO  HomePage:128 - Entered Mobile Number
2018-04-01 13:54:16 INFO  HomePage:131 - Entered Country
2018-04-01 13:54:16 INFO  HomePage:133 - Entered Address2
2018-04-01 13:54:18 INFO  HomePage:135 - Clicked on Submit button
2018-04-01 13:56:53 INFO  TC02_VerifyRegistration:24 - =============== STARTING verifyregistration TEST ================
2018-04-01 13:56:56 INFO  HomePage:104 - clicked on sign in button
2018-04-01 13:56:57 INFO  HomePage:106 - Entered email address
2018-04-01 13:56:57 INFO  HomePage:108 - Clicked on CreateAccount button
2018-04-01 13:57:07 INFO  HomePage:111 - Selected MR radio button
2018-04-01 13:57:07 INFO  HomePage:113 - Entered FirstName
2018-04-01 13:57:07 INFO  HomePage:115 - Entered LastName
2018-04-01 13:57:07 INFO  HomePage:117 - Entered password
2018-04-01 13:57:07 INFO  HomePage:119 - Entered Address1
2018-04-01 13:57:07 INFO  HomePage:121 - City Enetered
2018-04-01 13:57:08 INFO  HomePage:124 - Entered State
2018-04-01 13:57:08 INFO  HomePage:126 - Entered ZipCode
2018-04-01 13:57:08 INFO  HomePage:128 - Entered Mobile Number
2018-04-01 13:57:08 INFO  HomePage:131 - Entered Country
2018-04-01 13:57:08 INFO  HomePage:133 - Entered Address2
2018-04-01 13:57:12 INFO  HomePage:135 - Clicked on Submit button
2018-04-01 13:58:52 INFO  TC02_VerifyRegistration:24 - =============== STARTING verifyregistration TEST ================
2018-04-01 13:58:56 INFO  HomePage:104 - clicked on sign in button
2018-04-01 13:58:56 INFO  HomePage:106 - Entered email address
2018-04-01 13:58:56 INFO  HomePage:108 - Clicked on CreateAccount button
2018-04-01 13:59:06 INFO  HomePage:111 - Selected MR radio button
2018-04-01 13:59:06 INFO  HomePage:113 - Entered FirstName
2018-04-01 13:59:06 INFO  HomePage:115 - Entered LastName
2018-04-01 13:59:06 INFO  HomePage:117 - Entered password
2018-04-01 13:59:07 INFO  HomePage:119 - Entered Address1
2018-04-01 13:59:07 INFO  HomePage:121 - City Enetered
2018-04-01 13:59:07 INFO  HomePage:124 - Entered State
2018-04-01 13:59:07 INFO  HomePage:126 - Entered ZipCode
2018-04-01 13:59:07 INFO  HomePage:128 - Entered Mobile Number
2018-04-01 13:59:07 INFO  HomePage:131 - Entered Country
2018-04-01 13:59:12 INFO  HomePage:133 - Entered Address2
2018-04-01 13:59:16 INFO  HomePage:135 - Clicked on Submit button
2018-04-01 13:59:26 INFO  HomePage:138 - Sign Out is displayed
2018-04-01 16:46:59 INFO  TC02_VerifyRegistration:26 - =============== STARTING verifyregistration TEST ================
2018-04-01 16:47:03 INFO  HomePage:104 - clicked on sign in button
2018-04-01 16:47:03 INFO  HomePage:106 - Entered email address
2018-04-01 16:47:03 INFO  HomePage:108 - Clicked on CreateAccount button
2018-04-01 16:47:13 INFO  HomePage:111 - Selected MR radio button
2018-04-01 16:47:14 INFO  HomePage:113 - Entered FirstName
2018-04-01 16:47:14 INFO  HomePage:115 - Entered LastName
2018-04-01 16:47:14 INFO  HomePage:117 - Entered password
2018-04-01 16:47:14 INFO  HomePage:119 - Entered Address1
2018-04-01 16:47:14 INFO  HomePage:121 - City Enetered
2018-04-01 16:47:14 INFO  HomePage:124 - Entered State
2018-04-01 16:47:14 INFO  HomePage:126 - Entered ZipCode
2018-04-01 16:47:15 INFO  HomePage:128 - Entered Mobile Number
2018-04-01 16:47:15 INFO  HomePage:131 - Entered Country
2018-04-01 16:47:15 INFO  HomePage:133 - Entered Address2
2018-04-01 16:47:19 INFO  HomePage:135 - Clicked on Submit button
2018-04-08 13:59:39 INFO  TC03_Verifyloginwithdifferentrecords:25 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 13:59:45 INFO  HomePage:91 - clicked on signin link[[ChromeDriver: chrome on XP (b14d6d8c96bff9fc1f4ccfc75f77407e)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 13:59:45 INFO  HomePage:93 - Enterted username[[ChromeDriver: chrome on XP (b14d6d8c96bff9fc1f4ccfc75f77407e)] -> xpath: //input[@id='email']]
2018-04-08 13:59:45 INFO  HomePage:95 - Entered Password[[ChromeDriver: chrome on XP (b14d6d8c96bff9fc1f4ccfc75f77407e)] -> xpath: //input[@id='passwd']]
2018-04-08 13:59:49 INFO  HomePage:97 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 13:59:49 INFO  TC03_Verifyloginwithdifferentrecords:28 - ################## End Verifyloginwithdifferentrecords case ##################
2018-04-08 14:44:55 INFO  TC03_Verifyloginwithdifferentrecords:36 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 14:45:10 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (5cd1664bab5e0f9e12046b4b941fb6e4)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 14:45:10 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (5cd1664bab5e0f9e12046b4b941fb6e4)] -> xpath: //input[@id='email']]
2018-04-08 14:45:10 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (5cd1664bab5e0f9e12046b4b941fb6e4)] -> xpath: //input[@id='passwd']]
2018-04-08 14:45:19 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 14:47:08 INFO  TC03_Verifyloginwithdifferentrecords:37 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 14:47:12 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (3b73d672f9ad5c747a310019c3bbdaf2)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 14:47:12 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (3b73d672f9ad5c747a310019c3bbdaf2)] -> xpath: //input[@id='email']]
2018-04-08 14:47:12 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (3b73d672f9ad5c747a310019c3bbdaf2)] -> xpath: //input[@id='passwd']]
2018-04-08 14:47:17 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 14:49:25 INFO  TC03_Verifyloginwithdifferentrecords:37 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 14:49:35 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (09f3aa56350fa99209d86d850aeb19af)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 14:49:35 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (09f3aa56350fa99209d86d850aeb19af)] -> xpath: //input[@id='email']]
2018-04-08 14:49:35 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (09f3aa56350fa99209d86d850aeb19af)] -> xpath: //input[@id='passwd']]
2018-04-08 14:49:38 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 14:52:36 INFO  TC03_Verifyloginwithdifferentrecords:37 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 14:52:41 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (0ebe7ba8149ff1d9cbc3b31f340364cc)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 14:52:41 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (0ebe7ba8149ff1d9cbc3b31f340364cc)] -> xpath: //input[@id='email']]
2018-04-08 14:52:41 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (0ebe7ba8149ff1d9cbc3b31f340364cc)] -> xpath: //input[@id='passwd']]
2018-04-08 14:52:44 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 15:05:21 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 15:05:25 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (13c2f7bbba1e0be769ecdcf1acfc545a)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 15:05:25 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (13c2f7bbba1e0be769ecdcf1acfc545a)] -> xpath: //input[@id='email']]
2018-04-08 15:05:25 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (13c2f7bbba1e0be769ecdcf1acfc545a)] -> xpath: //input[@id='passwd']]
2018-04-08 15:05:29 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 15:17:18 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 15:17:22 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (2a6cd23ccf9c6de6b5ebbcafb44c2c1c)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 15:17:22 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (2a6cd23ccf9c6de6b5ebbcafb44c2c1c)] -> xpath: //input[@id='email']]
2018-04-08 15:17:23 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (2a6cd23ccf9c6de6b5ebbcafb44c2c1c)] -> xpath: //input[@id='passwd']]
2018-04-08 15:17:26 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 20:08:53 INFO  TC03_Verifyloginwithdifferentrecords:39 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 20:08:58 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (b8ceed109a333354e05b1035ca988658)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 20:08:58 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (b8ceed109a333354e05b1035ca988658)] -> xpath: //input[@id='email']]
2018-04-08 20:08:58 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (b8ceed109a333354e05b1035ca988658)] -> xpath: //input[@id='passwd']]
2018-04-08 20:09:01 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 20:12:20 INFO  TC03_Verifyloginwithdifferentrecords:39 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 20:12:25 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (d5829fdcb4168703cf7361599a44e884)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 20:12:25 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (d5829fdcb4168703cf7361599a44e884)] -> xpath: //input[@id='email']]
2018-04-08 20:12:25 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (d5829fdcb4168703cf7361599a44e884)] -> xpath: //input[@id='passwd']]
2018-04-08 20:12:29 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 20:12:29 INFO  TC03_Verifyloginwithdifferentrecords:39 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 20:12:31 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (d5829fdcb4168703cf7361599a44e884)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 20:12:31 INFO  TC03_Verifyloginwithdifferentrecords:39 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 20:12:32 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (d5829fdcb4168703cf7361599a44e884)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 21:19:59 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 21:20:05 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (1070b22d93e6abf093115f41a9012755)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 21:20:05 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (1070b22d93e6abf093115f41a9012755)] -> xpath: //input[@id='email']]
2018-04-08 21:20:06 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (1070b22d93e6abf093115f41a9012755)] -> xpath: //input[@id='passwd']]
2018-04-08 21:20:10 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 21:20:10 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 21:20:13 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (1070b22d93e6abf093115f41a9012755)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 21:20:13 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 21:20:17 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (1070b22d93e6abf093115f41a9012755)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 21:44:45 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 21:44:51 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (afac1fa3a874905620337ed339b7c18e)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 21:44:51 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (afac1fa3a874905620337ed339b7c18e)] -> xpath: //input[@id='email']]
2018-04-08 21:44:51 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (afac1fa3a874905620337ed339b7c18e)] -> xpath: //input[@id='passwd']]
2018-04-08 21:44:57 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 21:44:57 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 21:45:06 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (afac1fa3a874905620337ed339b7c18e)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 21:45:06 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 21:45:25 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (afac1fa3a874905620337ed339b7c18e)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 21:51:13 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 21:51:35 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (1a109b6cdd46f73332a3cf88c5867237)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 21:51:36 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (1a109b6cdd46f73332a3cf88c5867237)] -> xpath: //input[@id='email']]
2018-04-08 21:51:36 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (1a109b6cdd46f73332a3cf88c5867237)] -> xpath: //input[@id='passwd']]
2018-04-08 21:51:43 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 21:51:43 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 21:51:46 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (1a109b6cdd46f73332a3cf88c5867237)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 21:51:46 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 21:51:50 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (1a109b6cdd46f73332a3cf88c5867237)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 22:27:04 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:27:09 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (662d8111db9a3ebaac36580d94bb551d)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 22:27:09 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (662d8111db9a3ebaac36580d94bb551d)] -> xpath: //input[@id='email']]
2018-04-08 22:27:10 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (662d8111db9a3ebaac36580d94bb551d)] -> xpath: //input[@id='passwd']]
2018-04-08 22:27:13 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 22:27:13 INFO  TC03_Verifyloginwithdifferentrecords:47 - ################## End Verifyloginwithdifferentrecords case ##################
2018-04-08 22:27:13 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:27:16 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (662d8111db9a3ebaac36580d94bb551d)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 22:27:16 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:27:19 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (662d8111db9a3ebaac36580d94bb551d)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 22:33:52 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:34:12 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (3cff2235a42163aeb0a5191f3b55e07e)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 22:34:13 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (3cff2235a42163aeb0a5191f3b55e07e)] -> xpath: //input[@id='email']]
2018-04-08 22:34:13 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (3cff2235a42163aeb0a5191f3b55e07e)] -> xpath: //input[@id='passwd']]
2018-04-08 22:34:17 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 22:34:17 INFO  TC03_Verifyloginwithdifferentrecords:47 - ################## End Verifyloginwithdifferentrecords case ##################
2018-04-08 22:34:17 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:34:19 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (3cff2235a42163aeb0a5191f3b55e07e)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 22:34:19 INFO  TC03_Verifyloginwithdifferentrecords:38 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:34:20 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (3cff2235a42163aeb0a5191f3b55e07e)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 22:39:00 INFO  TC03_Verifyloginwithdifferentrecords:39 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:39:06 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (430d956058638993a888601231e2d23f)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 22:39:06 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (430d956058638993a888601231e2d23f)] -> xpath: //input[@id='email']]
2018-04-08 22:39:06 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (430d956058638993a888601231e2d23f)] -> xpath: //input[@id='passwd']]
2018-04-08 22:39:11 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 22:39:11 INFO  TC03_Verifyloginwithdifferentrecords:48 - ################## End Verifyloginwithdifferentrecords case ##################
2018-04-08 22:39:12 INFO  TC03_Verifyloginwithdifferentrecords:39 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:39:12 INFO  TC03_Verifyloginwithdifferentrecords:39 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:42:55 INFO  TC03_Verifyloginwithdifferentrecords:39 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:43:06 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (df8ec049b33ed1963c817c475b0afcb7)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 22:43:06 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (df8ec049b33ed1963c817c475b0afcb7)] -> xpath: //input[@id='email']]
2018-04-08 22:43:07 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (df8ec049b33ed1963c817c475b0afcb7)] -> xpath: //input[@id='passwd']]
2018-04-08 22:43:12 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 22:43:12 INFO  TC03_Verifyloginwithdifferentrecords:48 - ################## End Verifyloginwithdifferentrecords case ##################
2018-04-08 22:43:12 INFO  TC03_Verifyloginwithdifferentrecords:39 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:47:03 INFO  TC03_Verifyloginwithdifferentrecords:40 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:47:07 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (35fbf4f78b7eb4346cc314431f873ea6)] -> xpath: //div[@class='header_user_info']/a]
2018-04-08 22:47:07 INFO  HomePage:95 - Enterted username[[ChromeDriver: chrome on XP (35fbf4f78b7eb4346cc314431f873ea6)] -> xpath: //input[@id='email']]
2018-04-08 22:47:07 INFO  HomePage:97 - Entered Password[[ChromeDriver: chrome on XP (35fbf4f78b7eb4346cc314431f873ea6)] -> xpath: //input[@id='passwd']]
2018-04-08 22:47:10 INFO  HomePage:99 - Clicked on Submit buttonProxy element for: DefaultElementLocator 'By.xpath: //*[@id='SubmitLogin']'
2018-04-08 22:47:10 INFO  TC03_Verifyloginwithdifferentrecords:49 - ################## End Verifyloginwithdifferentrecords case ##################
2018-04-08 22:47:12 INFO  TestBase:35 - creating object of chrome
2018-04-08 22:49:09 INFO  TestBase:49 - launching the urlhttp://automationpractice.com/index.php
2018-04-08 22:49:10 INFO  TC03_Verifyloginwithdifferentrecords:40 - ################## Stating Verifyloginwithdifferentrecords case ##################
2018-04-08 22:49:17 INFO  HomePage:93 - clicked on signin link[[ChromeDriver: chrome on XP (fb45341258dc9409206a9e6be3975ff4)] -> xpath: //div[@class='header_user_info']/a]
